date,portfolio,ticker,cumulative_active_contribution_pct
2022-12-31,Portfolio 3,SLV,1.3081023294239318
2023-01-31,Portfolio 3,SLV,0.5929447520615664
2023-02-28,Portfolio 3,SLV,-0.2815575242814658
2023-03-31,Portfolio 3,SLV,0.6856151069387072
2023-04-30,Portfolio 3,SLV,0.9029649333517208
2023-05-31,Portfolio 3,SLV,0.2927455532137681
2023-06-30,Portfolio 3,SLV,-0.5523729221035018
2023-07-31,Portfolio 3,SLV,-0.12440384560907106
2023-08-31,Portfolio 3,SLV,-0.0991521740526054
2023-09-30,Portfolio 3,SLV,-0.4693228645168206
2023-10-31,Portfolio 3,SLV,-0.04697309129601196
2023-11-30,Portfolio 3,SLV,0.045773456695529416
2023-12-31,Portfolio 3,SLV,-0.8358061649849952
2024-01-31,Portfolio 3,SLV,-1.3945207831627875
2024-02-29,Portfolio 3,SLV,-1.9807730843487803
2024-03-31,Portfolio 3,SLV,-1.3842242867559755
2024-04-30,Portfolio 3,SLV,-0.4380218101979794
2024-05-31,Portfolio 3,SLV,0.6494847752346165
2024-06-30,Portfolio 3,SLV,-0.25670622563987877
2024-07-31,Portfolio 3,SLV,-0.4603271791809431
2024-08-31,Portfolio 3,SLV,-0.7250952442584216
2024-09-30,Portfolio 3,SLV,-0.12063907906095352
2024-10-31,Portfolio 3,SLV,0.5293303422359805
2024-11-30,Portfolio 3,SLV,-0.9236498863093124
2024-12-31,Portfolio 3,SLV,-1.2815142565171531
2025-01-31,Portfolio 3,SLV,-0.7221246916155064
2025-02-28,Portfolio 3,SLV,-0.6625485889670416
2025-03-31,Portfolio 3,SLV,0.9178451998739549
2025-04-30,Portfolio 3,SLV,0.501273340673083
2025-05-31,Portfolio 3,SLV,-0.039190348970686954
2025-06-30,Portfolio 3,SLV,0.40828141834657095
2025-07-31,Portfolio 3,SLV,0.326758846878272
2025-08-31,Portfolio 3,SLV,1.0465177509169694
2025-09-30,Portfolio 3,SLV,2.6164975175188974
2025-10-31,Portfolio 3,SLV,2.8057734392178526
2025-11-30,Portfolio 3,SLV,4.823866253539177
2025-12-31,Portfolio 3,SLV,8.506182499699946
2026-01-31,Portfolio 3,SLV,10.069453890153218
2026-02-28,Portfolio 3,SLV,11.541153268503221
2026-03-31,Portfolio 3,SLV,9.818702230553006
2026-04-30,Portfolio 3,SLV,8.535960719522562
2026-05-31,Portfolio 3,SLV,8.286640598704127
2026-06-30,Portfolio 3,SLV,6.504163966165693
2026-07-31,Portfolio 3,SLV,6.356839100663958
2026-08-31,Portfolio 3,SLV,7.235582995713612
2020-01-31,Portfolio 3,XLE,-1.095230149432893
2020-02-29,Portfolio 3,XLE,-1.7553745747402867
2020-03-31,Portfolio 3,XLE,-3.5328718038209077
2020-04-30,Portfolio 3,XLE,-2.436715592258823
2020-05-31,Portfolio 3,XLE,-2.6318163308354556
2020-06-30,Portfolio 3,XLE,-2.826180814886115
2020-07-31,Portfolio 3,XLE,-3.512533168628082
2020-08-31,Portfolio 3,XLE,-3.964236228473234
2020-09-30,Portfolio 3,XLE,-4.522814841200944
2020-10-31,Portfolio 3,XLE,-4.59799741393364
2020-11-30,Portfolio 3,XLE,-3.8207206806376006
2020-12-31,Portfolio 3,XLE,-3.779315562900036
2021-01-31,Portfolio 3,XLE,-3.3027413883776022
2021-02-28,Portfolio 3,XLE,-1.267557660008306
2021-03-31,Portfolio 3,XLE,-1.4619959149908905
2021-04-30,Portfolio 3,XLE,-2.047628752987824
2021-05-31,Portfolio 3,XLE,-1.4205362440093783
2021-06-30,Portfolio 3,XLE,-1.1661661737277371
2021-07-31,Portfolio 3,XLE,-2.574228329138922
2021-08-31,Portfolio 3,XLE,-3.1744530540090006
2021-09-30,Portfolio 3,XLE,-1.5987955222799906
2021-10-31,Portfolio 3,XLE,-1.169492124486981
2021-11-30,Portfolio 3,XLE,-1.7427283939187022
2021-12-31,Portfolio 3,XLE,-1.957979819891447
2022-01-31,Portfolio 3,XLE,0.44690994119838334
2022-02-28,Portfolio 3,XLE,1.6757357679407159
2022-03-31,Portfolio 3,XLE,2.408638864628404
2022-04-30,Portfolio 3,XLE,3.3972752436977616
2022-05-31,Portfolio 3,XLE,5.751146832372858
2022-06-30,Portfolio 3,XLE,4.238529850478991
2022-07-31,Portfolio 3,XLE,4.309610926495427
2022-08-31,Portfolio 3,XLE,5.3871999764161735
2022-09-30,Portfolio 3,XLE,5.333674202653238
2022-10-31,Portfolio 3,XLE,8.15412079753293
2022-11-30,Portfolio 3,XLE,7.31442660123588
2022-12-31,Portfolio 3,XLE,7.815767345941928
2023-01-31,Portfolio 3,XLE,7.46813712362055
2023-02-28,Portfolio 3,XLE,7.0431455137636805
2023-03-31,Portfolio 3,XLE,6.6982414568269215
2023-04-30,Portfolio 3,XLE,6.800786348180492
2023-05-31,Portfolio 3,XLE,5.874023955859071
2023-06-30,Portfolio 3,XLE,5.90767618838916
2023-07-31,Portfolio 3,XLE,6.267094796849809
2023-08-31,Portfolio 3,XLE,6.536786785316038
2023-09-30,Portfolio 3,XLE,7.147802561156853
2023-10-31,Portfolio 3,XLE,6.820962404431788
2023-11-30,Portfolio 3,XLE,5.959722339097068
2023-12-31,Portfolio 3,XLE,5.600148575704111
2024-01-31,Portfolio 3,XLE,5.389595546349707
2024-02-29,Portfolio 3,XLE,5.195167439782274
2024-03-31,Portfolio 3,XLE,5.912935103814315
2024-04-30,Portfolio 3,XLE,6.2388761979548955
2024-05-31,Portfolio 3,XLE,5.662078407448234
2024-06-30,Portfolio 3,XLE,5.158203292068007
2024-07-31,Portfolio 3,XLE,5.260649174973319
2024-08-31,Portfolio 3,XLE,4.823380693023954
2024-09-30,Portfolio 3,XLE,4.3285190209593605
2024-10-31,Portfolio 3,XLE,4.493141784637935
2024-11-30,Portfolio 3,XLE,4.667870807821421
2024-12-31,Portfolio 3,XLE,3.9570115209927086
2025-01-31,Portfolio 3,XLE,3.9195940017214896
2025-02-28,Portfolio 3,XLE,4.42540796893782
2025-03-31,Portfolio 3,XLE,5.366667219410951
2025-04-30,Portfolio 3,XLE,3.9695859513658927
2025-05-31,Portfolio 3,XLE,3.507635627475758
2025-06-30,Portfolio 3,XLE,3.4836365745663955
2025-07-31,Portfolio 3,XLE,3.5299293455398484
2025-08-31,Portfolio 3,XLE,3.6728889091795143
2025-09-30,Portfolio 3,XLE,3.3212899212483777
2025-10-31,Portfolio 3,XLE,3.005274366708118
2025-11-30,Portfolio 3,XLE,3.1972006607044774
2025-12-31,Portfolio 3,XLE,3.167268026079631
2026-01-31,Portfolio 3,XLE,4.437916579851434
2026-02-28,Portfolio 3,XLE,5.541848829019373
2026-03-31,Portfolio 3,XLE,7.20932781159128
2026-04-30,Portfolio 3,XLE,5.4766800482193565
2026-05-31,Portfolio 3,XLE,4.198173630531844
2026-06-30,Portfolio 3,XLE,3.7932320623315197
2026-07-31,Portfolio 3,XLE,5.017654499498889
2026-08-31,Portfolio 3,XLE,5.584998152169858
2020-01-31,Portfolio 3,EWY,-0.7259837509774537
2020-02-29,Portfolio 3,EWY,-0.422822064125925
2020-03-31,Portfolio 3,EWY,-0.6267123757560769
2020-04-30,Portfolio 3,EWY,-0.874761480945495
2020-05-31,Portfolio 3,EWY,-0.9658596351322138
2020-06-30,Portfolio 3,EWY,-0.5334096957209854
2020-07-31,Portfolio 3,EWY,-0.5704723080299835
2020-08-31,Portfolio 3,EWY,-0.7735606756395994
2020-09-30,Portfolio 3,EWY,-0.15067247703359218
2020-10-31,Portfolio 3,EWY,0.01902335533479967
2020-11-30,Portfolio 3,EWY,0.6659151849528532
2020-12-31,Portfolio 3,EWY,1.660218708322387
2021-01-31,Portfolio 3,EWY,2.000354802549105
2021-02-28,Portfolio 3,EWY,1.7014750631716753
2021-03-31,Portfolio 3,EWY,1.4448463700832073
2021-04-30,Portfolio 3,EWY,1.0071021334540025
2021-05-31,Portfolio 3,EWY,1.1029614580326892
2021-06-30,Portfolio 3,EWY,1.0054960625259042
2021-07-31,Portfolio 3,EWY,0.30269481330188397
2021-08-31,Portfolio 3,EWY,-0.1921896941335593
2021-09-30,Portfolio 3,EWY,-0.3977917207031155
2021-10-31,Portfolio 3,EWY,-1.122147663010608
2021-11-30,Portfolio 3,EWY,-1.4375126181893787
2021-12-31,Portfolio 3,EWY,-1.4076802926428305
2022-01-31,Portfolio 3,EWY,-1.584004253539038
2022-02-28,Portfolio 3,EWY,-1.2980546026050561
2022-03-31,Portfolio 3,EWY,-1.815624133170363
2022-04-30,Portfolio 3,EWY,-1.6015956526476087
2022-05-31,Portfolio 3,EWY,-1.4268095536695415
2022-06-30,Portfolio 3,EWY,-2.0149350911422914
2022-07-31,Portfolio 3,EWY,-2.473064880636914
2022-08-31,Portfolio 3,EWY,-2.4972096716686147
2022-09-30,Portfolio 3,EWY,-3.265157865101323
2022-10-31,Portfolio 3,EWY,-3.1686544020226917
2022-11-30,Portfolio 3,EWY,-2.2641900819093834
2022-12-31,Portfolio 3,EWY,-2.269420714678465
2023-01-31,Portfolio 3,EWY,-1.6606872358435987
2023-02-28,Portfolio 3,EWY,-2.218831147240768
2023-03-31,Portfolio 3,EWY,-2.1238536496554747
2023-04-30,Portfolio 3,EWY,-2.369719886840257
2023-05-31,Portfolio 3,EWY,-2.0787381095953186
2023-06-30,Portfolio 3,EWY,-2.617669597240705
2023-07-31,Portfolio 3,EWY,-2.3014578015649985
2023-08-31,Portfolio 3,EWY,-2.877311339480321
2023-09-30,Portfolio 3,EWY,-2.957323572038552
2023-10-31,Portfolio 3,EWY,-3.3699848943766186
2023-11-30,Portfolio 3,EWY,-2.8946875502876535
2023-12-31,Portfolio 3,EWY,-2.7058145581863218
2024-01-31,Portfolio 3,EWY,-3.789846792089982
2024-02-29,Portfolio 3,EWY,-3.5543428790575495
2024-03-31,Portfolio 3,EWY,-3.4208678396998566
2024-04-30,Portfolio 3,EWY,-3.6129337228199834
2024-05-31,Portfolio 3,EWY,-4.20130883079652
2024-06-30,Portfolio 3,EWY,-3.9630265255356947
2024-07-31,Portfolio 3,EWY,-4.008926043179234
2024-08-31,Portfolio 3,EWY,-4.3580456012631235
2024-09-30,Portfolio 3,EWY,-4.7468774065993165
2024-10-31,Portfolio 3,EWY,-5.201435033518827
2024-11-30,Portfolio 3,EWY,-5.998386105663127
2024-12-31,Portfolio 3,EWY,-6.50891768035204
2025-01-31,Portfolio 3,EWY,-6.1722536224357
2025-02-28,Portfolio 3,EWY,-5.9085775955631155
2025-03-31,Portfolio 3,EWY,-5.44452473383526
2025-04-30,Portfolio 3,EWY,-4.941209228423974
2025-05-31,Portfolio 3,EWY,-4.767184363487072
2025-06-30,Portfolio 3,EWY,-3.3006941125284515
2025-07-31,Portfolio 3,EWY,-3.4076941791232622
2025-08-31,Portfolio 3,EWY,-3.759268339271473
2025-09-30,Portfolio 3,EWY,-2.8812253697500396
2025-10-31,Portfolio 3,EWY,-0.5510322720947234
2025-11-30,Portfolio 3,EWY,-1.4784859292079924
2025-12-31,Portfolio 3,EWY,-0.2544063831063922
2026-01-31,Portfolio 3,EWY,2.1892462994104847
2026-02-28,Portfolio 3,EWY,5.058577841630499
2026-03-31,Portfolio 3,EWY,3.1746964143942624
2026-04-30,Portfolio 3,EWY,5.617614922861239
2026-05-31,Portfolio 3,EWY,8.908154706446373
2026-06-30,Portfolio 3,EWY,8.757020662631142
2026-07-31,Portfolio 3,EWY,4.875936217774289
2026-08-31,Portfolio 3,EWY,6.6638633314014015
2020-01-31,Portfolio 3,EWJ,-0.24748333062646122
2020-02-29,Portfolio 3,EWJ,-0.28454232107110033
2020-03-31,Portfolio 3,EWJ,0.268848859236072
2020-04-30,Portfolio 3,EWJ,-0.5387515807556192
2020-05-31,Portfolio 3,EWJ,-0.3207920005094728
2020-06-30,Portfolio 3,EWJ,-0.5004433853051428
2020-07-31,Portfolio 3,EWJ,-1.1399789330176613
2020-08-31,Portfolio 3,EWJ,-1.1556894169130647
2020-09-30,Portfolio 3,EWJ,-0.6971137085102649
2020-10-31,Portfolio 3,EWJ,-0.6000494324275893
2020-11-30,Portfolio 3,EWJ,-0.6284646163888531
2020-12-31,Portfolio 3,EWJ,-0.4804421902443026
2021-01-31,Portfolio 3,EWJ,-0.4629073710804757
2021-02-28,Portfolio 3,EWJ,-0.556270763189418
2021-03-31,Portfolio 3,EWJ,-0.9601455093974458
2021-04-30,Portfolio 3,EWJ,-1.638119027563462
2021-05-31,Portfolio 3,EWJ,-1.538070594805958
2021-06-30,Portfolio 3,EWJ,-1.8205820922820808
2021-07-31,Portfolio 3,EWJ,-2.1001723462825876
2021-08-31,Portfolio 3,EWJ,-2.1956860116475756
2021-09-30,Portfolio 3,EWJ,-1.5277821179147368
2021-10-31,Portfolio 3,EWJ,-2.450326344677102
2021-11-30,Portfolio 3,EWJ,-2.647429626256654
2021-12-31,Portfolio 3,EWJ,-2.8520185345029545
2022-01-31,Portfolio 3,EWJ,-2.7547124454983485
2022-02-28,Portfolio 3,EWJ,-2.6388499708471636
2022-03-31,Portfolio 3,EWJ,-3.2089720906166437
2022-04-30,Portfolio 3,EWJ,-3.14644750866327
2022-05-31,Portfolio 3,EWJ,-3.0078233563900376
2022-06-30,Portfolio 3,EWJ,-2.9282949406261376
2022-07-31,Portfolio 3,EWJ,-3.205468946057688
2022-08-31,Portfolio 3,EWJ,-3.2504732368684426
2022-09-30,Portfolio 3,EWJ,-3.21330699890523
2022-10-31,Portfolio 3,EWJ,-3.7471371281596584
2022-11-30,Portfolio 3,EWJ,-3.2115052450574963
2022-12-31,Portfolio 3,EWJ,-2.8863954236932257
2023-01-31,Portfolio 3,EWJ,-2.738265139232642
2023-02-28,Portfolio 3,EWJ,-2.9536197912223443
2023-03-31,Portfolio 3,EWJ,-2.832742919414838
2023-04-30,Portfolio 3,EWJ,-2.9642195517753196
2023-05-31,Portfolio 3,EWJ,-2.9265407528804395
2023-06-30,Portfolio 3,EWJ,-3.0650436542067356
2023-07-31,Portfolio 3,EWJ,-3.1440887145056453
2023-08-31,Portfolio 3,EWJ,-3.2561596412508704
2023-09-30,Portfolio 3,EWJ,-3.015990969740468
2023-10-31,Portfolio 3,EWJ,-3.0193600146584996
2023-11-30,Portfolio 3,EWJ,-3.2999994591300403
2023-12-31,Portfolio 3,EWJ,-3.3639532703418675
2024-01-31,Portfolio 3,EWJ,-3.2004873490263166
2024-02-29,Portfolio 3,EWJ,-3.285880045241387
2024-03-31,Portfolio 3,EWJ,-3.290462807749787
2024-04-30,Portfolio 3,EWJ,-3.46481609635863
2024-05-31,Portfolio 3,EWJ,-3.7169465651042746
2024-06-30,Portfolio 3,EWJ,-4.09406105819817
2024-07-31,Portfolio 3,EWJ,-3.8297784772814807
2024-08-31,Portfolio 3,EWJ,-3.9205794197648087
2024-09-30,Portfolio 3,EWJ,-4.187077599220568
2024-10-31,Portfolio 3,EWJ,-4.567834725943691
2024-11-30,Portfolio 3,EWJ,-4.898395769804114
2024-12-31,Portfolio 3,EWJ,-4.880414927000669
2025-01-31,Portfolio 3,EWJ,-4.968651624353955
2025-02-28,Portfolio 3,EWJ,-4.820353532265836
2025-03-31,Portfolio 3,EWJ,-4.251525838053315
2025-04-30,Portfolio 3,EWJ,-3.746489113962037
2025-05-31,Portfolio 3,EWJ,-4.007772689290261
2025-06-30,Portfolio 3,EWJ,-4.3333450707801395
2025-07-31,Portfolio 3,EWJ,-4.73722103362079
2025-08-31,Portfolio 3,EWJ,-4.327082296236118
2025-09-30,Portfolio 3,EWJ,-4.4360761468203735
2025-10-31,Portfolio 3,EWJ,-4.278250865434689
2025-11-30,Portfolio 3,EWJ,-4.345884118306148
2025-12-31,Portfolio 3,EWJ,-4.270138812918851
2026-01-31,Portfolio 3,EWJ,-3.80072154958861
2026-02-28,Portfolio 3,EWJ,-2.950055168875357
2026-03-31,Portfolio 3,EWJ,-3.315947935014797
2026-04-30,Portfolio 3,EWJ,-3.8148247276476575
2026-05-31,Portfolio 3,EWJ,-3.904539870959918
2026-06-30,Portfolio 3,EWJ,-3.7263680824070904
2026-07-31,Portfolio 3,EWJ,-3.821918798242522
2026-08-31,Portfolio 3,EWJ,-3.709648236049312
2020-01-31,Portfolio 3,INDY,-0.27302466436315065
2020-02-29,Portfolio 3,INDY,-0.1264369786899263
2020-03-31,Portfolio 3,INDY,-1.5495702912260112
2020-04-30,Portfolio 3,INDY,-1.637559207797464
2020-05-31,Portfolio 3,INDY,-1.9578320566255918
2020-06-30,Portfolio 3,INDY,-1.5399236380392407
2020-07-31,Portfolio 3,INDY,-1.4024353703820578
2020-08-31,Portfolio 3,INDY,-1.5624187210058982
2020-09-30,Portfolio 3,INDY,-1.2963637360840077
2020-10-31,Portfolio 3,INDY,-1.0321647036394606
2020-11-30,Portfolio 3,INDY,-1.0179398397139732
2020-12-31,Portfolio 3,INDY,-0.5871165544070401
2021-01-31,Portfolio 3,INDY,-0.6642871146281416
2021-02-28,Portfolio 3,INDY,-0.43146760880146373
2021-03-31,Portfolio 3,INDY,-0.6497938245297702
2021-04-30,Portfolio 3,INDY,-1.5117746178065183
2021-05-31,Portfolio 3,INDY,-0.8224577541142657
2021-06-30,Portfolio 3,INDY,-1.0741342695958531
2021-07-31,Portfolio 3,INDY,-1.295424822312113
2021-08-31,Portfolio 3,INDY,-0.655851226293986
2021-09-30,Portfolio 3,INDY,-0.08013038103645825
2021-10-31,Portfolio 3,INDY,-0.8393217250061343
2021-11-30,Portfolio 3,INDY,-1.184509194443113
2021-12-31,Portfolio 3,INDY,-1.4327389708615905
2022-01-31,Portfolio 3,INDY,-0.7932985413061768
2022-02-28,Portfolio 3,INDY,-1.0328902313490773
2022-03-31,Portfolio 3,INDY,-1.2237020224333957
2022-04-30,Portfolio 3,INDY,-0.6595087140196965
2022-05-31,Portfolio 3,INDY,-1.0787676151393426
2022-06-30,Portfolio 3,INDY,-0.7294250780818248
2022-07-31,Portfolio 3,INDY,-0.8773769058603725
2022-08-31,Portfolio 3,INDY,-0.4354506915325919
2022-09-30,Portfolio 3,INDY,0.0523369313219558
2022-10-31,Portfolio 3,INDY,-0.45544586821331884
2022-11-30,Portfolio 3,INDY,-0.3886803938363712
2022-12-31,Portfolio 3,INDY,-0.36429262021547393
2023-01-31,Portfolio 3,INDY,-1.0002567862440404
2023-02-28,Portfolio 3,INDY,-1.0658307903952413
2023-03-31,Portfolio 3,INDY,-1.3712500195067614
2023-04-30,Portfolio 3,INDY,-1.1686410621742738
2023-05-31,Portfolio 3,INDY,-1.1531780433165089
2023-06-30,Portfolio 3,INDY,-1.2876777316928516
2023-07-31,Portfolio 3,INDY,-1.3724911979457395
2023-08-31,Portfolio 3,INDY,-1.435854188133509
2023-09-30,Portfolio 3,INDY,-0.9836460781921211
2023-10-31,Portfolio 3,INDY,-1.0119404717847302
2023-11-30,Portfolio 3,INDY,-1.3711541698806686
2023-12-31,Portfolio 3,INDY,-1.2011514766443954
2024-01-31,Portfolio 3,INDY,-1.334020891408183
2024-02-29,Portfolio 3,INDY,-1.7249804116747882
2024-03-31,Portfolio 3,INDY,-1.968021452774917
2024-04-30,Portfolio 3,INDY,-1.5577976292042444
2024-05-31,Portfolio 3,INDY,-1.9489975346262358
2024-06-30,Portfolio 3,INDY,-1.8030384413451495
2024-07-31,Portfolio 3,INDY,-1.7006162620934981
2024-08-31,Portfolio 3,INDY,-1.870570525398521
2024-09-30,Portfolio 3,INDY,-1.8829404592430938
2024-10-31,Portfolio 3,INDY,-2.3226810026062483
2024-11-30,Portfolio 3,INDY,-2.93927987957754
2024-12-31,Portfolio 3,INDY,-3.0669278457142135
2025-01-31,Portfolio 3,INDY,-3.49874925867773
2025-02-28,Portfolio 3,INDY,-3.842717621750727
2025-03-31,Portfolio 3,INDY,-2.7179504295472814
2025-04-30,Portfolio 3,INDY,-2.219594404614486
2025-05-31,Portfolio 3,INDY,-2.7727601055548643
2025-06-30,Portfolio 3,INDY,-3.0873719689386467
2025-07-31,Portfolio 3,INDY,-3.7700898800962057
2025-08-31,Portfolio 3,INDY,-4.0804085281920095
2025-09-30,Portfolio 3,INDY,-4.381823525813097
2025-10-31,Portfolio 3,INDY,-4.246973086329942
2025-11-30,Portfolio 3,INDY,-4.146088715366747
2025-12-31,Portfolio 3,INDY,-4.210491657230117
2026-01-31,Portfolio 3,INDY,-4.806235852418782
2026-02-28,Portfolio 3,INDY,-4.708787641356751
2026-03-31,Portfolio 3,INDY,-5.174879767009702
2026-04-30,Portfolio 3,INDY,-5.7507882111664035
2026-05-31,Portfolio 3,INDY,-6.33764057333695
2026-06-30,Portfolio 3,INDY,-6.125282136493182
2026-07-31,Portfolio 3,INDY,-6.07656887925568
2026-08-31,Portfolio 3,INDY,-6.308447619407128
