point,expected_return,volatility,sharpe,weight_QQQ,weight_SPMO,weight_GDX,weight_GLD,weight_SLV,weight_AIA,weight_XLE,weight_PTF,weight_QLD
51,0.21244179163950083,0.1788823322929272,1.0556760369730902,0.0,0.4420331511509598,0.0,0.3,0.0,0.0,0.008250816200436413,0.0,0.24971603264860384
52,0.21344708502276932,0.18014499613344076,1.0538571100922605,0.0,0.43718210068675445,0.0,0.3,0.0,0.0,0.007252014954173376,0.0,0.2555658843590721
53,0.2144523784060378,0.18141254727476547,1.0520351611455787,0.0,0.43233105022254936,0.0,0.3,0.0,0.0,0.006253213707910455,0.0,0.26141573606954016
54,0.21545767178930636,0.18268488398595586,1.0502109840902636,0.0,0.4274799997583437,0.0,0.3,0.0,0.0,0.005254412461647666,0.0,0.2672655877800087
55,0.21646296517257485,0.18396190697165202,1.0483853333956494,0.0,0.42262894929413836,0.0,0.3,0.0,0.0,0.004255611215384617,0.0,0.27311543949047695
56,0.21746825855584334,0.18524351931382865,1.0465589256453456,0.0,0.4177778988299333,0.0,0.3,0.0,0.0,0.003256809969121647,0.0,0.2789652912009451
57,0.21847355193911186,0.1865296264145199,1.0447324410871304,0.0,0.41292684836572796,0.0,0.3,0.0,0.0,0.0022580087228585696,0.0,0.28481514291141347
58,0.2194788453223804,0.18782013593954558,1.0429065251311962,0.0,0.4080757979015225,0.0,0.3,0.0,0.0,0.0012592074765957698,0.0,0.29066499462188183
59,0.22048413870564892,0.18911495776326068,1.041081789797473,0.0,0.403224747437317,0.0,0.3,0.0,0.0,0.0002604062303326182,0.0,0.2965148463323503
60,0.22148943208891742,0.1904970573495863,1.0388057161731645,0.0,0.4055750225988912,0.0,0.2944249774011088,0.0,0.0,0.0,0.0,0.3
61,0.22249472547218593,0.19202061574086085,1.0357988110016372,0.0,0.41878696783188796,0.0,0.28121303216811205,0.0,0.0,0.0,0.0,0.3
62,0.22350001885545442,0.19358039654805853,1.0326459828582228,0.0,0.42920641764218165,0.0,0.2690700674783091,0.0,0.0,0.0,0.0017235148795092133,0.3
63,0.22450531223872294,0.1951663413997174,1.0294055358001082,0.0,0.4307192267371052,0.0,0.2603366072598626,0.0,0.0,0.0,0.008944166003032177,0.3
64,0.22551060562199143,0.1967739429559683,1.026104384497558,0.0,0.43223203583202896,0.0,0.25160314704141606,0.0,0.0,0.0,0.016164817126554966,0.3
65,0.22651589900525998,0.1984026747827924,1.0227477992794631,0.0,0.4337448449269539,0.0,0.2428696868229687,0.0,0.0,0.0,0.023385468250077347,0.3
66,0.22752119238852847,0.2000520207819317,1.0193408274081588,0.0,0.43525765402187716,0.0,0.2341362266045223,0.0,0.0,0.0,0.030606119373600516,0.3
67,0.22852648577179696,0.20172147530776827,1.0158882957758404,0.0,0.4367704631168015,0.0,0.2254027663860755,0.0,0.0,0.0,0.03782677049712298,0.3
68,0.2295317791550655,0.2034105432498297,1.01239481427538,0.0,0.4382832722117256,0.0,0.21666930616762875,0.0,0.0,0.0,0.04504742162064569,0.3
69,0.23053707253833403,0.20511874008358993,1.0088647797563648,0.0,0.43979608130665,0.0,0.20793584594918155,0.0,0.0,0.0,0.052268072744168496,0.3
70,0.2315423659216025,0.20684559189213558,1.0053023804831134,0.0,0.44130889040157334,0.0,0.19920238573073543,0.0,0.0,0.0,0.05948872386769125,0.3
71,0.232547659304871,0.20859063536117026,1.001711601017383,0.0,0.44282169949649675,0.0,0.19046892551228875,0.0,0.0,0.0,0.06670937499121454,0.3
72,0.23355295268813953,0.21035341774971383,0.9980962274544509,0.0,0.4443345085914217,0.0,0.18173546529384177,0.0,0.0,0.0,0.07393002611473659,0.3
73,0.23455824607140804,0.21213349683874713,0.9944598529470692,0.0,0.44584731768634567,0.0,0.17300200507539498,0.0,0.0,0.0,0.08115067723825946,0.3
