date,year,month,series::Portfolio 1::return,series::Portfolio 1::balance,series::benchmark::return,series::benchmark::balance,asset::QQQ::return,asset::SPY::return,asset::GLD::return,asset::IEF::return
2011-12-31,2011,12,-0.028707643758304393,19288.816899541664,0.010448469830883322,12314.984010193546,-0.006141865672232738,0.010448469830883322,-0.10662433944055594,0.01987676826267215
2011-11-30,2011,11,-0.0037133951606946533,19858.91969146914,-0.004063894702377113,12187.641802510403,-0.02691959321656534,-0.004063894702377113,0.016672693952307194,0.0057984302929592335
2011-10-31,2011,10,0.08027720897318899,19932.93856909002,0.10914702174573399,12237.3731986233,0.10402011162590008,0.10914702174573399,0.0587118747477946,-0.01286493462639604
2011-09-30,2011,9,-0.06524875822508462,18451.68851431793,-0.06942063750209893,11033.13894253836,-0.04490865033762048,-0.06942063750209893,-0.11062347246832638,0.022370698673291223
2011-08-31,2011,8,0.009776589322098007,19739.677990993274,-0.054975600621647636,11856.20419619315,-0.05068960396495603,-0.054975600621647636,0.12274943937515781,0.04651318885531763
2011-07-31,2011,7,0.02741711454221849,19548.55975047439,-0.02000494227972771,12545.923897829827,0.016651958773843623,-0.02000494227972771,0.08417803620638908,0.031695987320669916
2011-06-30,2011,6,-0.018939178598764917,19026.897132412043,-0.01686927282970363,12802.027723501958,-0.020254644694857382,-0.01686927282970363,-0.024325042799353547,-0.005044905015905488
2011-05-31,2011,5,-0.009889983359358255,19394.207491882305,-0.011214718166062454,13021.694236278725,-0.012186988039587954,-0.011214718166062454,-0.017916885312225905,0.025055940960046374
2011-04-30,2011,4,0.045982863355012074,19587.931811542705,0.02896137617338934,13169.385179486992,0.02873055269873004,0.02896137617338934,0.08944654978008071,0.018413197593520447
2011-03-31,2011,3,0.0033310734420634145,18726.81905008845,0.00012025299966089698,12798.716729740332,-0.004482500650091592,0.00012025299966089698,0.01598138086384293,-0.001546665219602561
2011-02-28,2011,2,0.03768988359809519,18664.645744343943,0.0347373956299184,12797.177830718992,0.031606909473540945,0.0347373956299184,0.05998312803425154,-0.0020834634321807988
